# kind=pos_below_FN  count=20000
i	j	sim	id_i	id_j	path_i	path_j
331250	331263	0.135936	6625	6625	test_data/identity_006625/sample_0000.jpg	test_data/identity_006625/sample_0013.jpg
1378235	1378241	0.135936	27564	27564	test_data/identity_027564/sample_0035.jpg	test_data/identity_027564/sample_0041.jpg
285571	285575	0.135936	5711	5711	test_data/identity_005711/sample_0021.jpg	test_data/identity_005711/sample_0025.jpg
1321325	1321331	0.135935	26426	26426	test_data/identity_026426/sample_0025.jpg	test_data/identity_026426/sample_0031.jpg
735309	735348	0.135935	14706	14706	test_data/identity_014706/sample_0009.jpg	test_data/identity_014706/sample_0048.jpg
1513214	1513247	0.135934	30264	30264	test_data/identity_030264/sample_0014.jpg	test_data/identity_030264/sample_0047.jpg
592251	592276	0.135934	11845	11845	test_data/identity_011845/sample_0001.jpg	test_data/identity_011845/sample_0026.jpg
788155	788167	0.135933	15763	15763	test_data/identity_015763/sample_0005.jpg	test_data/identity_015763/sample_0017.jpg
1008884	1008893	0.135933	20177	20177	test_data/identity_020177/sample_0034.jpg	test_data/identity_020177/sample_0043.jpg
565425	565442	0.135933	11308	11308	test_data/identity_011308/sample_0025.jpg	test_data/identity_011308/sample_0042.jpg
1437920	1437923	0.135933	28758	28758	test_data/identity_028758/sample_0020.jpg	test_data/identity_028758/sample_0023.jpg
210709	210749	0.135933	4214	4214	test_data/identity_004214/sample_0009.jpg	test_data/identity_004214/sample_0049.jpg
1396388	1396396	0.135932	27927	27927	test_data/identity_027927/sample_0038.jpg	test_data/identity_027927/sample_0046.jpg
966777	966799	0.135932	19335	19335	test_data/identity_019335/sample_0027.jpg	test_data/identity_019335/sample_0049.jpg
449931	449949	0.135932	8998	8998	test_data/identity_008998/sample_0031.jpg	test_data/identity_008998/sample_0049.jpg
146316	146346	0.135932	2926	2926	test_data/identity_002926/sample_0016.jpg	test_data/identity_002926/sample_0046.jpg
1954065	1954095	0.135932	39081	39081	test_data/identity_039081/sample_0015.jpg	test_data/identity_039081/sample_0045.jpg
1606314	1606329	0.135932	32126	32126	test_data/identity_032126/sample_0014.jpg	test_data/identity_032126/sample_0029.jpg
1753616	1753633	0.135931	35072	35072	test_data/identity_035072/sample_0016.jpg	test_data/identity_035072/sample_0033.jpg
234578	234596	0.135931	4691	4691	test_data/identity_004691/sample_0028.jpg	test_data/identity_004691/sample_0046.jpg
970372	970394	0.135930	19407	19407	test_data/identity_019407/sample_0022.jpg	test_data/identity_019407/sample_0044.jpg
1944251	1944285	0.135930	38885	38885	test_data/identity_038885/sample_0001.jpg	test_data/identity_038885/sample_0035.jpg
1848961	1848981	0.135930	36979	36979	test_data/identity_036979/sample_0011.jpg	test_data/identity_036979/sample_0031.jpg
61124	61139	0.135929	1222	1222	test_data/identity_001222/sample_0024.jpg	test_data/identity_001222/sample_0039.jpg
1280873	1280895	0.135929	25617	25617	test_data/identity_025617/sample_0023.jpg	test_data/identity_025617/sample_0045.jpg
1608130	1608146	0.135929	32162	32162	test_data/identity_032162/sample_0030.jpg	test_data/identity_032162/sample_0046.jpg
507420	507432	0.135929	10148	10148	test_data/identity_010148/sample_0020.jpg	test_data/identity_010148/sample_0032.jpg
1991410	1991422	0.135929	39828	39828	test_data/identity_039828/sample_0010.jpg	test_data/identity_039828/sample_0022.jpg
225377	225395	0.135929	4507	4507	test_data/identity_004507/sample_0027.jpg	test_data/identity_004507/sample_0045.jpg
738842	738846	0.135928	14776	14776	test_data/identity_014776/sample_0042.jpg	test_data/identity_014776/sample_0046.jpg
67	69	0.135928	1	1	test_data/identity_000001/sample_0017.jpg	test_data/identity_000001/sample_0019.jpg
1404865	1404881	0.135927	28097	28097	test_data/identity_028097/sample_0015.jpg	test_data/identity_028097/sample_0031.jpg
392922	392940	0.135926	7858	7858	test_data/identity_007858/sample_0022.jpg	test_data/identity_007858/sample_0040.jpg
1642521	1642548	0.135926	32850	32850	test_data/identity_032850/sample_0021.jpg	test_data/identity_032850/sample_0048.jpg
1296879	1296895	0.135926	25937	25937	test_data/identity_025937/sample_0029.jpg	test_data/identity_025937/sample_0045.jpg
541482	541485	0.135926	10829	10829	test_data/identity_010829/sample_0032.jpg	test_data/identity_010829/sample_0035.jpg
1468507	1468528	0.135926	29370	29370	test_data/identity_029370/sample_0007.jpg	test_data/identity_029370/sample_0028.jpg
1933465	1933476	0.135926	38669	38669	test_data/identity_038669/sample_0015.jpg	test_data/identity_038669/sample_0026.jpg
308552	308589	0.135926	6171	6171	test_data/identity_006171/sample_0002.jpg	test_data/identity_006171/sample_0039.jpg
1928302	1928327	0.135925	38566	38566	test_data/identity_038566/sample_0002.jpg	test_data/identity_038566/sample_0027.jpg
1620168	1620192	0.135925	32403	32403	test_data/identity_032403/sample_0018.jpg	test_data/identity_032403/sample_0042.jpg
143059	143094	0.135924	2861	2861	test_data/identity_002861/sample_0009.jpg	test_data/identity_002861/sample_0044.jpg
1345335	1345347	0.135924	26906	26906	test_data/identity_026906/sample_0035.jpg	test_data/identity_026906/sample_0047.jpg
214826	214847	0.135924	4296	4296	test_data/identity_004296/sample_0026.jpg	test_data/identity_004296/sample_0047.jpg
409532	409544	0.135924	8190	8190	test_data/identity_008190/sample_0032.jpg	test_data/identity_008190/sample_0044.jpg
479500	479530	0.135924	9590	9590	test_data/identity_009590/sample_0000.jpg	test_data/identity_009590/sample_0030.jpg
1279050	1279064	0.135922	25581	25581	test_data/identity_025581/sample_0000.jpg	test_data/identity_025581/sample_0014.jpg
1499608	1499640	0.135922	29992	29992	test_data/identity_029992/sample_0008.jpg	test_data/identity_029992/sample_0040.jpg
941971	941988	0.135921	18839	18839	test_data/identity_018839/sample_0021.jpg	test_data/identity_018839/sample_0038.jpg
1417251	1417263	0.135921	28345	28345	test_data/identity_028345/sample_0001.jpg	test_data/identity_028345/sample_0013.jpg
1774610	1774639	0.135920	35492	35492	test_data/identity_035492/sample_0010.jpg	test_data/identity_035492/sample_0039.jpg
806494	806498	0.135920	16129	16129	test_data/identity_016129/sample_0044.jpg	test_data/identity_016129/sample_0048.jpg
1726723	1726747	0.135920	34534	34534	test_data/identity_034534/sample_0023.jpg	test_data/identity_034534/sample_0047.jpg
1530386	1530393	0.135920	30607	30607	test_data/identity_030607/sample_0036.jpg	test_data/identity_030607/sample_0043.jpg
226275	226297	0.135919	4525	4525	test_data/identity_004525/sample_0025.jpg	test_data/identity_004525/sample_0047.jpg
167256	167289	0.135919	3345	3345	test_data/identity_003345/sample_0006.jpg	test_data/identity_003345/sample_0039.jpg
1657170	1657199	0.135919	33143	33143	test_data/identity_033143/sample_0020.jpg	test_data/identity_033143/sample_0049.jpg
1436520	1436539	0.135918	28730	28730	test_data/identity_028730/sample_0020.jpg	test_data/identity_028730/sample_0039.jpg
1080422	1080427	0.135918	21608	21608	test_data/identity_021608/sample_0022.jpg	test_data/identity_021608/sample_0027.jpg
1797061	1797069	0.135917	35941	35941	test_data/identity_035941/sample_0011.jpg	test_data/identity_035941/sample_0019.jpg
1143704	1143705	0.135917	22874	22874	test_data/identity_022874/sample_0004.jpg	test_data/identity_022874/sample_0005.jpg
591565	591567	0.135917	11831	11831	test_data/identity_011831/sample_0015.jpg	test_data/identity_011831/sample_0017.jpg
644850	644858	0.135917	12897	12897	test_data/identity_012897/sample_0000.jpg	test_data/identity_012897/sample_0008.jpg
39506	39508	0.135917	790	790	test_data/identity_000790/sample_0006.jpg	test_data/identity_000790/sample_0008.jpg
1143517	1143536	0.135917	22870	22870	test_data/identity_022870/sample_0017.jpg	test_data/identity_022870/sample_0036.jpg
1140974	1140981	0.135917	22819	22819	test_data/identity_022819/sample_0024.jpg	test_data/identity_022819/sample_0031.jpg
265409	265419	0.135916	5308	5308	test_data/identity_005308/sample_0009.jpg	test_data/identity_005308/sample_0019.jpg
1388772	1388797	0.135916	27775	27775	test_data/identity_027775/sample_0022.jpg	test_data/identity_027775/sample_0047.jpg
1046069	1046095	0.135916	20921	20921	test_data/identity_020921/sample_0019.jpg	test_data/identity_020921/sample_0045.jpg
1498612	1498616	0.135916	29972	29972	test_data/identity_029972/sample_0012.jpg	test_data/identity_029972/sample_0016.jpg
688913	688929	0.135915	13778	13778	test_data/identity_013778/sample_0013.jpg	test_data/identity_013778/sample_0029.jpg
1003610	1003637	0.135915	20072	20072	test_data/identity_020072/sample_0010.jpg	test_data/identity_020072/sample_0037.jpg
1194058	1194076	0.135915	23881	23881	test_data/identity_023881/sample_0008.jpg	test_data/identity_023881/sample_0026.jpg
144551	144560	0.135915	2891	2891	test_data/identity_002891/sample_0001.jpg	test_data/identity_002891/sample_0010.jpg
1374373	1374391	0.135915	27487	27487	test_data/identity_027487/sample_0023.jpg	test_data/identity_027487/sample_0041.jpg
1161858	1161875	0.135915	23237	23237	test_data/identity_023237/sample_0008.jpg	test_data/identity_023237/sample_0025.jpg
68356	68372	0.135915	1367	1367	test_data/identity_001367/sample_0006.jpg	test_data/identity_001367/sample_0022.jpg
621023	621033	0.135915	12420	12420	test_data/identity_012420/sample_0023.jpg	test_data/identity_012420/sample_0033.jpg
481179	481191	0.135915	9623	9623	test_data/identity_009623/sample_0029.jpg	test_data/identity_009623/sample_0041.jpg
1419319	1419330	0.135915	28386	28386	test_data/identity_028386/sample_0019.jpg	test_data/identity_028386/sample_0030.jpg
111663	111699	0.135914	2233	2233	test_data/identity_002233/sample_0013.jpg	test_data/identity_002233/sample_0049.jpg
1271479	1271488	0.135914	25429	25429	test_data/identity_025429/sample_0029.jpg	test_data/identity_025429/sample_0038.jpg
66751	66758	0.135914	1335	1335	test_data/identity_001335/sample_0001.jpg	test_data/identity_001335/sample_0008.jpg
474131	474146	0.135914	9482	9482	test_data/identity_009482/sample_0031.jpg	test_data/identity_009482/sample_0046.jpg
1829879	1829896	0.135913	36597	36597	test_data/identity_036597/sample_0029.jpg	test_data/identity_036597/sample_0046.jpg
931257	931271	0.135913	18625	18625	test_data/identity_018625/sample_0007.jpg	test_data/identity_018625/sample_0021.jpg
108311	108330	0.135913	2166	2166	test_data/identity_002166/sample_0011.jpg	test_data/identity_002166/sample_0030.jpg
426305	426324	0.135913	8526	8526	test_data/identity_008526/sample_0005.jpg	test_data/identity_008526/sample_0024.jpg
1326013	1326039	0.135913	26520	26520	test_data/identity_026520/sample_0013.jpg	test_data/identity_026520/sample_0039.jpg
1091619	1091631	0.135912	21832	21832	test_data/identity_021832/sample_0019.jpg	test_data/identity_021832/sample_0031.jpg
301803	301807	0.135912	6036	6036	test_data/identity_006036/sample_0003.jpg	test_data/identity_006036/sample_0007.jpg
1234172	1234175	0.135911	24683	24683	test_data/identity_024683/sample_0022.jpg	test_data/identity_024683/sample_0025.jpg
761807	761847	0.135911	15236	15236	test_data/identity_015236/sample_0007.jpg	test_data/identity_015236/sample_0047.jpg
976506	976513	0.135911	19530	19530	test_data/identity_019530/sample_0006.jpg	test_data/identity_019530/sample_0013.jpg
1712934	1712938	0.135911	34258	34258	test_data/identity_034258/sample_0034.jpg	test_data/identity_034258/sample_0038.jpg
1419986	1419999	0.135911	28399	28399	test_data/identity_028399/sample_0036.jpg	test_data/identity_028399/sample_0049.jpg
1489702	1489717	0.135911	29794	29794	test_data/identity_029794/sample_0002.jpg	test_data/identity_029794/sample_0017.jpg
468977	468996	0.135910	9379	9379	test_data/identity_009379/sample_0027.jpg	test_data/identity_009379/sample_0046.jpg
1669313	1669348	0.135910	33386	33386	test_data/identity_033386/sample_0013.jpg	test_data/identity_033386/sample_0048.jpg
659078	659086	0.135910	13181	13181	test_data/identity_013181/sample_0028.jpg	test_data/identity_013181/sample_0036.jpg
1532408	1532449	0.135910	30648	30648	test_data/identity_030648/sample_0008.jpg	test_data/identity_030648/sample_0049.jpg
427407	427410	0.135909	8548	8548	test_data/identity_008548/sample_0007.jpg	test_data/identity_008548/sample_0010.jpg
740735	740736	0.135909	14814	14814	test_data/identity_014814/sample_0035.jpg	test_data/identity_014814/sample_0036.jpg
1941120	1941133	0.135909	38822	38822	test_data/identity_038822/sample_0020.jpg	test_data/identity_038822/sample_0033.jpg
265511	265527	0.135908	5310	5310	test_data/identity_005310/sample_0011.jpg	test_data/identity_005310/sample_0027.jpg
1787453	1787473	0.135908	35749	35749	test_data/identity_035749/sample_0003.jpg	test_data/identity_035749/sample_0023.jpg
908844	908845	0.135908	18176	18176	test_data/identity_018176/sample_0044.jpg	test_data/identity_018176/sample_0045.jpg
1463384	1463392	0.135908	29267	29267	test_data/identity_029267/sample_0034.jpg	test_data/identity_029267/sample_0042.jpg
1977665	1977693	0.135908	39553	39553	test_data/identity_039553/sample_0015.jpg	test_data/identity_039553/sample_0043.jpg
1916620	1916643	0.135908	38332	38332	test_data/identity_038332/sample_0020.jpg	test_data/identity_038332/sample_0043.jpg
858152	858154	0.135908	17163	17163	test_data/identity_017163/sample_0002.jpg	test_data/identity_017163/sample_0004.jpg
371050	371078	0.135907	7421	7421	test_data/identity_007421/sample_0000.jpg	test_data/identity_007421/sample_0028.jpg
312639	312644	0.135907	6252	6252	test_data/identity_006252/sample_0039.jpg	test_data/identity_006252/sample_0044.jpg
645206	645218	0.135907	12904	12904	test_data/identity_012904/sample_0006.jpg	test_data/identity_012904/sample_0018.jpg
127804	127849	0.135907	2556	2556	test_data/identity_002556/sample_0004.jpg	test_data/identity_002556/sample_0049.jpg
546932	546935	0.135906	10938	10938	test_data/identity_010938/sample_0032.jpg	test_data/identity_010938/sample_0035.jpg
1157951	1157993	0.135906	23159	23159	test_data/identity_023159/sample_0001.jpg	test_data/identity_023159/sample_0043.jpg
1375702	1375708	0.135906	27514	27514	test_data/identity_027514/sample_0002.jpg	test_data/identity_027514/sample_0008.jpg
441142	441144	0.135906	8822	8822	test_data/identity_008822/sample_0042.jpg	test_data/identity_008822/sample_0044.jpg
1962887	1962892	0.135906	39257	39257	test_data/identity_039257/sample_0037.jpg	test_data/identity_039257/sample_0042.jpg
1425781	1425786	0.135906	28515	28515	test_data/identity_028515/sample_0031.jpg	test_data/identity_028515/sample_0036.jpg
1346550	1346567	0.135905	26931	26931	test_data/identity_026931/sample_0000.jpg	test_data/identity_026931/sample_0017.jpg
495664	495696	0.135904	9913	9913	test_data/identity_009913/sample_0014.jpg	test_data/identity_009913/sample_0046.jpg
447021	447027	0.135904	8940	8940	test_data/identity_008940/sample_0021.jpg	test_data/identity_008940/sample_0027.jpg
730516	730522	0.135904	14610	14610	test_data/identity_014610/sample_0016.jpg	test_data/identity_014610/sample_0022.jpg
448763	448766	0.135904	8975	8975	test_data/identity_008975/sample_0013.jpg	test_data/identity_008975/sample_0016.jpg
1283514	1283536	0.135904	25670	25670	test_data/identity_025670/sample_0014.jpg	test_data/identity_025670/sample_0036.jpg
694030	694046	0.135903	13880	13880	test_data/identity_013880/sample_0030.jpg	test_data/identity_013880/sample_0046.jpg
220206	220248	0.135903	4404	4404	test_data/identity_004404/sample_0006.jpg	test_data/identity_004404/sample_0048.jpg
1271778	1271792	0.135903	25435	25435	test_data/identity_025435/sample_0028.jpg	test_data/identity_025435/sample_0042.jpg
851270	851282	0.135903	17025	17025	test_data/identity_017025/sample_0020.jpg	test_data/identity_017025/sample_0032.jpg
1158907	1158918	0.135903	23178	23178	test_data/identity_023178/sample_0007.jpg	test_data/identity_023178/sample_0018.jpg
1982904	1982917	0.135903	39658	39658	test_data/identity_039658/sample_0004.jpg	test_data/identity_039658/sample_0017.jpg
1322359	1322376	0.135902	26447	26447	test_data/identity_026447/sample_0009.jpg	test_data/identity_026447/sample_0026.jpg
272555	272583	0.135902	5451	5451	test_data/identity_005451/sample_0005.jpg	test_data/identity_005451/sample_0033.jpg
1800810	1800819	0.135902	36016	36016	test_data/identity_036016/sample_0010.jpg	test_data/identity_036016/sample_0019.jpg
1364655	1364659	0.135902	27293	27293	test_data/identity_027293/sample_0005.jpg	test_data/identity_027293/sample_0009.jpg
791565	791589	0.135902	15831	15831	test_data/identity_015831/sample_0015.jpg	test_data/identity_015831/sample_0039.jpg
657538	657546	0.135901	13150	13150	test_data/identity_013150/sample_0038.jpg	test_data/identity_013150/sample_0046.jpg
1014070	1014082	0.135901	20281	20281	test_data/identity_020281/sample_0020.jpg	test_data/identity_020281/sample_0032.jpg
753120	753135	0.135901	15062	15062	test_data/identity_015062/sample_0020.jpg	test_data/identity_015062/sample_0035.jpg
319402	319445	0.135900	6388	6388	test_data/identity_006388/sample_0002.jpg	test_data/identity_006388/sample_0045.jpg
332615	332631	0.135900	6652	6652	test_data/identity_006652/sample_0015.jpg	test_data/identity_006652/sample_0031.jpg
1476108	1476127	0.135900	29522	29522	test_data/identity_029522/sample_0008.jpg	test_data/identity_029522/sample_0027.jpg
148076	148089	0.135900	2961	2961	test_data/identity_002961/sample_0026.jpg	test_data/identity_002961/sample_0039.jpg
849263	849282	0.135900	16985	16985	test_data/identity_016985/sample_0013.jpg	test_data/identity_016985/sample_0032.jpg
301630	301639	0.135899	6032	6032	test_data/identity_006032/sample_0030.jpg	test_data/identity_006032/sample_0039.jpg
1762383	1762395	0.135899	35247	35247	test_data/identity_035247/sample_0033.jpg	test_data/identity_035247/sample_0045.jpg
1675858	1675883	0.135899	33517	33517	test_data/identity_033517/sample_0008.jpg	test_data/identity_033517/sample_0033.jpg
1049867	1049873	0.135899	20997	20997	test_data/identity_020997/sample_0017.jpg	test_data/identity_020997/sample_0023.jpg
615555	615598	0.135898	12311	12311	test_data/identity_012311/sample_0005.jpg	test_data/identity_012311/sample_0048.jpg
385872	385883	0.135898	7717	7717	test_data/identity_007717/sample_0022.jpg	test_data/identity_007717/sample_0033.jpg
492527	492541	0.135897	9850	9850	test_data/identity_009850/sample_0027.jpg	test_data/identity_009850/sample_0041.jpg
435653	435655	0.135897	8713	8713	test_data/identity_008713/sample_0003.jpg	test_data/identity_008713/sample_0005.jpg
1507569	1507572	0.135897	30151	30151	test_data/identity_030151/sample_0019.jpg	test_data/identity_030151/sample_0022.jpg
1436401	1436424	0.135896	28728	28728	test_data/identity_028728/sample_0001.jpg	test_data/identity_028728/sample_0024.jpg
214266	214299	0.135896	4285	4285	test_data/identity_004285/sample_0016.jpg	test_data/identity_004285/sample_0049.jpg
1903455	1903462	0.135896	38069	38069	test_data/identity_038069/sample_0005.jpg	test_data/identity_038069/sample_0012.jpg
1118118	1118138	0.135896	22362	22362	test_data/identity_022362/sample_0018.jpg	test_data/identity_022362/sample_0038.jpg
1232853	1232864	0.135895	24657	24657	test_data/identity_024657/sample_0003.jpg	test_data/identity_024657/sample_0014.jpg
727875	727887	0.135895	14557	14557	test_data/identity_014557/sample_0025.jpg	test_data/identity_014557/sample_0037.jpg
151316	151326	0.135894	3026	3026	test_data/identity_003026/sample_0016.jpg	test_data/identity_003026/sample_0026.jpg
1546110	1546143	0.135894	30922	30922	test_data/identity_030922/sample_0010.jpg	test_data/identity_030922/sample_0043.jpg
133502	133522	0.135894	2670	2670	test_data/identity_002670/sample_0002.jpg	test_data/identity_002670/sample_0022.jpg
1261417	1261442	0.135894	25228	25228	test_data/identity_025228/sample_0017.jpg	test_data/identity_025228/sample_0042.jpg
1539383	1539393	0.135894	30787	30787	test_data/identity_030787/sample_0033.jpg	test_data/identity_030787/sample_0043.jpg
1817366	1817395	0.135893	36347	36347	test_data/identity_036347/sample_0016.jpg	test_data/identity_036347/sample_0045.jpg
373634	373635	0.135892	7472	7472	test_data/identity_007472/sample_0034.jpg	test_data/identity_007472/sample_0035.jpg
879530	879541	0.135892	17590	17590	test_data/identity_017590/sample_0030.jpg	test_data/identity_017590/sample_0041.jpg
202437	202440	0.135892	4048	4048	test_data/identity_004048/sample_0037.jpg	test_data/identity_004048/sample_0040.jpg
829658	829669	0.135891	16593	16593	test_data/identity_016593/sample_0008.jpg	test_data/identity_016593/sample_0019.jpg
810708	810749	0.135891	16214	16214	test_data/identity_016214/sample_0008.jpg	test_data/identity_016214/sample_0049.jpg
1251657	1251694	0.135891	25033	25033	test_data/identity_025033/sample_0007.jpg	test_data/identity_025033/sample_0044.jpg
1087054	1087084	0.135890	21741	21741	test_data/identity_021741/sample_0004.jpg	test_data/identity_021741/sample_0034.jpg
1346087	1346091	0.135890	26921	26921	test_data/identity_026921/sample_0037.jpg	test_data/identity_026921/sample_0041.jpg
1664618	1664640	0.135890	33292	33292	test_data/identity_033292/sample_0018.jpg	test_data/identity_033292/sample_0040.jpg
686313	686335	0.135890	13726	13726	test_data/identity_013726/sample_0013.jpg	test_data/identity_013726/sample_0035.jpg
508405	508408	0.135889	10168	10168	test_data/identity_010168/sample_0005.jpg	test_data/identity_010168/sample_0008.jpg
1660827	1660846	0.135889	33216	33216	test_data/identity_033216/sample_0027.jpg	test_data/identity_033216/sample_0046.jpg
727155	727192	0.135889	14543	14543	test_data/identity_014543/sample_0005.jpg	test_data/identity_014543/sample_0042.jpg
1123155	1123191	0.135889	22463	22463	test_data/identity_022463/sample_0005.jpg	test_data/identity_022463/sample_0041.jpg
673913	673942	0.135889	13478	13478	test_data/identity_013478/sample_0013.jpg	test_data/identity_013478/sample_0042.jpg
1930650	1930688	0.135889	38613	38613	test_data/identity_038613/sample_0000.jpg	test_data/identity_038613/sample_0038.jpg
415754	415772	0.135888	8315	8315	test_data/identity_008315/sample_0004.jpg	test_data/identity_008315/sample_0022.jpg
1991901	1991944	0.135888	39838	39838	test_data/identity_039838/sample_0001.jpg	test_data/identity_039838/sample_0044.jpg
331214	331228	0.135888	6624	6624	test_data/identity_006624/sample_0014.jpg	test_data/identity_006624/sample_0028.jpg
360119	360131	0.135888	7202	7202	test_data/identity_007202/sample_0019.jpg	test_data/identity_007202/sample_0031.jpg
1565213	1565221	0.135888	31304	31304	test_data/identity_031304/sample_0013.jpg	test_data/identity_031304/sample_0021.jpg
35802	35824	0.135888	716	716	test_data/identity_000716/sample_0002.jpg	test_data/identity_000716/sample_0024.jpg
1326302	1326347	0.135887	26526	26526	test_data/identity_026526/sample_0002.jpg	test_data/identity_026526/sample_0047.jpg
1430503	1430545	0.135887	28610	28610	test_data/identity_028610/sample_0003.jpg	test_data/identity_028610/sample_0045.jpg
1092274	1092282	0.135887	21845	21845	test_data/identity_021845/sample_0024.jpg	test_data/identity_021845/sample_0032.jpg
120620	120632	0.135887	2412	2412	test_data/identity_002412/sample_0020.jpg	test_data/identity_002412/sample_0032.jpg
1504045	1504048	0.135887	30080	30080	test_data/identity_030080/sample_0045.jpg	test_data/identity_030080/sample_0048.jpg
1106372	1106386	0.135887	22127	22127	test_data/identity_022127/sample_0022.jpg	test_data/identity_022127/sample_0036.jpg
1317453	1317497	0.135887	26349	26349	test_data/identity_026349/sample_0003.jpg	test_data/identity_026349/sample_0047.jpg
923171	923195	0.135887	18463	18463	test_data/identity_018463/sample_0021.jpg	test_data/identity_018463/sample_0045.jpg
702006	702048	0.135887	14040	14040	test_data/identity_014040/sample_0006.jpg	test_data/identity_014040/sample_0048.jpg
1110320	1110345	0.135887	22206	22206	test_data/identity_022206/sample_0020.jpg	test_data/identity_022206/sample_0045.jpg
1704412	1704445	0.135886	34088	34088	test_data/identity_034088/sample_0012.jpg	test_data/identity_034088/sample_0045.jpg
438354	438399	0.135886	8767	8767	test_data/identity_008767/sample_0004.jpg	test_data/identity_008767/sample_0049.jpg
1434530	1434533	0.135886	28690	28690	test_data/identity_028690/sample_0030.jpg	test_data/identity_028690/sample_0033.jpg
102650	102676	0.135886	2053	2053	test_data/identity_002053/sample_0000.jpg	test_data/identity_002053/sample_0026.jpg
478405	478433	0.135885	9568	9568	test_data/identity_009568/sample_0005.jpg	test_data/identity_009568/sample_0033.jpg
239936	239941	0.135885	4798	4798	test_data/identity_004798/sample_0036.jpg	test_data/identity_004798/sample_0041.jpg
513161	513184	0.135885	10263	10263	test_data/identity_010263/sample_0011.jpg	test_data/identity_010263/sample_0034.jpg
1402776	1402798	0.135885	28055	28055	test_data/identity_028055/sample_0026.jpg	test_data/identity_028055/sample_0048.jpg
944655	944661	0.135884	18893	18893	test_data/identity_018893/sample_0005.jpg	test_data/identity_018893/sample_0011.jpg
1711940	1711941	0.135884	34238	34238	test_data/identity_034238/sample_0040.jpg	test_data/identity_034238/sample_0041.jpg
373913	373942	0.135884	7478	7478	test_data/identity_007478/sample_0013.jpg	test_data/identity_007478/sample_0042.jpg
1163451	1163469	0.135884	23269	23269	test_data/identity_023269/sample_0001.jpg	test_data/identity_023269/sample_0019.jpg
84081	84086	0.135884	1681	1681	test_data/identity_001681/sample_0031.jpg	test_data/identity_001681/sample_0036.jpg
1091319	1091341	0.135884	21826	21826	test_data/identity_021826/sample_0019.jpg	test_data/identity_021826/sample_0041.jpg
247854	247863	0.135884	4957	4957	test_data/identity_004957/sample_0004.jpg	test_data/identity_004957/sample_0013.jpg
430071	430073	0.135884	8601	8601	test_data/identity_008601/sample_0021.jpg	test_data/identity_008601/sample_0023.jpg
697001	697014	0.135883	13940	13940	test_data/identity_013940/sample_0001.jpg	test_data/identity_013940/sample_0014.jpg
1653272	1653278	0.135883	33065	33065	test_data/identity_033065/sample_0022.jpg	test_data/identity_033065/sample_0028.jpg
819401	819427	0.135883	16388	16388	test_data/identity_016388/sample_0001.jpg	test_data/identity_016388/sample_0027.jpg
1696617	1696639	0.135883	33932	33932	test_data/identity_033932/sample_0017.jpg	test_data/identity_033932/sample_0039.jpg
1728854	1728878	0.135883	34577	34577	test_data/identity_034577/sample_0004.jpg	test_data/identity_034577/sample_0028.jpg
807654	807656	0.135883	16153	16153	test_data/identity_016153/sample_0004.jpg	test_data/identity_016153/sample_0006.jpg
635452	635478	0.135883	12709	12709	test_data/identity_012709/sample_0002.jpg	test_data/identity_012709/sample_0028.jpg
1114430	1114436	0.135882	22288	22288	test_data/identity_022288/sample_0030.jpg	test_data/identity_022288/sample_0036.jpg
405563	405576	0.135882	8111	8111	test_data/identity_008111/sample_0013.jpg	test_data/identity_008111/sample_0026.jpg
1523190	1523199	0.135882	30463	30463	test_data/identity_030463/sample_0040.jpg	test_data/identity_030463/sample_0049.jpg
1881277	1881285	0.135881	37625	37625	test_data/identity_037625/sample_0027.jpg	test_data/identity_037625/sample_0035.jpg
849036	849044	0.135881	16980	16980	test_data/identity_016980/sample_0036.jpg	test_data/identity_016980/sample_0044.jpg
584662	584685	0.135881	11693	11693	test_data/identity_011693/sample_0012.jpg	test_data/identity_011693/sample_0035.jpg
1757205	1757239	0.135880	35144	35144	test_data/identity_035144/sample_0005.jpg	test_data/identity_035144/sample_0039.jpg
1821721	1821749	0.135880	36434	36434	test_data/identity_036434/sample_0021.jpg	test_data/identity_036434/sample_0049.jpg
1930165	1930172	0.135879	38603	38603	test_data/identity_038603/sample_0015.jpg	test_data/identity_038603/sample_0022.jpg
1404553	1404554	0.135879	28091	28091	test_data/identity_028091/sample_0003.jpg	test_data/identity_028091/sample_0004.jpg
1320158	1320172	0.135879	26403	26403	test_data/identity_026403/sample_0008.jpg	test_data/identity_026403/sample_0022.jpg
137065	137087	0.135879	2741	2741	test_data/identity_002741/sample_0015.jpg	test_data/identity_002741/sample_0037.jpg
154307	154346	0.135879	3086	3086	test_data/identity_003086/sample_0007.jpg	test_data/identity_003086/sample_0046.jpg
1665688	1665692	0.135879	33313	33313	test_data/identity_033313/sample_0038.jpg	test_data/identity_033313/sample_0042.jpg
1386938	1386948	0.135878	27738	27738	test_data/identity_027738/sample_0038.jpg	test_data/identity_027738/sample_0048.jpg
57050	57095	0.135878	1141	1141	test_data/identity_001141/sample_0000.jpg	test_data/identity_001141/sample_0045.jpg
379653	379680	0.135878	7593	7593	test_data/identity_007593/sample_0003.jpg	test_data/identity_007593/sample_0030.jpg
747818	747846	0.135878	14956	14956	test_data/identity_014956/sample_0018.jpg	test_data/identity_014956/sample_0046.jpg
