# kind=pos_above  count=20000
i	j	sim	id_i	id_j	path_i	path_j
205981	205997	0.136346	4119	4119	test_data/identity_004119/sample_0031.jpg	test_data/identity_004119/sample_0047.jpg
708334	708343	0.136346	14166	14166	test_data/identity_014166/sample_0034.jpg	test_data/identity_014166/sample_0043.jpg
1167121	1167140	0.136347	23342	23342	test_data/identity_023342/sample_0021.jpg	test_data/identity_023342/sample_0040.jpg
569701	569739	0.136347	11394	11394	test_data/identity_011394/sample_0001.jpg	test_data/identity_011394/sample_0039.jpg
1489760	1489764	0.136347	29795	29795	test_data/identity_029795/sample_0010.jpg	test_data/identity_029795/sample_0014.jpg
1426320	1426342	0.136347	28526	28526	test_data/identity_028526/sample_0020.jpg	test_data/identity_028526/sample_0042.jpg
1538619	1538624	0.136347	30772	30772	test_data/identity_030772/sample_0019.jpg	test_data/identity_030772/sample_0024.jpg
212460	212489	0.136348	4249	4249	test_data/identity_004249/sample_0010.jpg	test_data/identity_004249/sample_0039.jpg
105724	105745	0.136348	2114	2114	test_data/identity_002114/sample_0024.jpg	test_data/identity_002114/sample_0045.jpg
1981355	1981390	0.136348	39627	39627	test_data/identity_039627/sample_0005.jpg	test_data/identity_039627/sample_0040.jpg
429827	429832	0.136349	8596	8596	test_data/identity_008596/sample_0027.jpg	test_data/identity_008596/sample_0032.jpg
1136207	1136241	0.136349	22724	22724	test_data/identity_022724/sample_0007.jpg	test_data/identity_022724/sample_0041.jpg
1965606	1965623	0.136349	39312	39312	test_data/identity_039312/sample_0006.jpg	test_data/identity_039312/sample_0023.jpg
1007	1032	0.136350	20	20	test_data/identity_000020/sample_0007.jpg	test_data/identity_000020/sample_0032.jpg
1551504	1551535	0.136350	31030	31030	test_data/identity_031030/sample_0004.jpg	test_data/identity_031030/sample_0035.jpg
1799086	1799092	0.136350	35981	35981	test_data/identity_035981/sample_0036.jpg	test_data/identity_035981/sample_0042.jpg
1102950	1102974	0.136350	22059	22059	test_data/identity_022059/sample_0000.jpg	test_data/identity_022059/sample_0024.jpg
1899862	1899863	0.136350	37997	37997	test_data/identity_037997/sample_0012.jpg	test_data/identity_037997/sample_0013.jpg
220907	220920	0.136351	4418	4418	test_data/identity_004418/sample_0007.jpg	test_data/identity_004418/sample_0020.jpg
1359501	1359530	0.136352	27190	27190	test_data/identity_027190/sample_0001.jpg	test_data/identity_027190/sample_0030.jpg
1663905	1663926	0.136353	33278	33278	test_data/identity_033278/sample_0005.jpg	test_data/identity_033278/sample_0026.jpg
1864300	1864333	0.136353	37286	37286	test_data/identity_037286/sample_0000.jpg	test_data/identity_037286/sample_0033.jpg
351751	351784	0.136353	7035	7035	test_data/identity_007035/sample_0001.jpg	test_data/identity_007035/sample_0034.jpg
883161	883179	0.136353	17663	17663	test_data/identity_017663/sample_0011.jpg	test_data/identity_017663/sample_0029.jpg
1905729	1905733	0.136353	38114	38114	test_data/identity_038114/sample_0029.jpg	test_data/identity_038114/sample_0033.jpg
1456389	1456394	0.136353	29127	29127	test_data/identity_029127/sample_0039.jpg	test_data/identity_029127/sample_0044.jpg
781573	781598	0.136353	15631	15631	test_data/identity_015631/sample_0023.jpg	test_data/identity_015631/sample_0048.jpg
1370621	1370627	0.136353	27412	27412	test_data/identity_027412/sample_0021.jpg	test_data/identity_027412/sample_0027.jpg
281763	281770	0.136354	5635	5635	test_data/identity_005635/sample_0013.jpg	test_data/identity_005635/sample_0020.jpg
275810	275818	0.136354	5516	5516	test_data/identity_005516/sample_0010.jpg	test_data/identity_005516/sample_0018.jpg
1231251	1231278	0.136354	24625	24625	test_data/identity_024625/sample_0001.jpg	test_data/identity_024625/sample_0028.jpg
1422064	1422088	0.136354	28441	28441	test_data/identity_028441/sample_0014.jpg	test_data/identity_028441/sample_0038.jpg
71500	71530	0.136354	1430	1430	test_data/identity_001430/sample_0000.jpg	test_data/identity_001430/sample_0030.jpg
533105	533108	0.136354	10662	10662	test_data/identity_010662/sample_0005.jpg	test_data/identity_010662/sample_0008.jpg
1776213	1776230	0.136354	35524	35524	test_data/identity_035524/sample_0013.jpg	test_data/identity_035524/sample_0030.jpg
40158	40195	0.136354	803	803	test_data/identity_000803/sample_0008.jpg	test_data/identity_000803/sample_0045.jpg
1599839	1599847	0.136355	31996	31996	test_data/identity_031996/sample_0039.jpg	test_data/identity_031996/sample_0047.jpg
133716	133734	0.136355	2674	2674	test_data/identity_002674/sample_0016.jpg	test_data/identity_002674/sample_0034.jpg
676423	676444	0.136355	13528	13528	test_data/identity_013528/sample_0023.jpg	test_data/identity_013528/sample_0044.jpg
1318576	1318577	0.136355	26371	26371	test_data/identity_026371/sample_0026.jpg	test_data/identity_026371/sample_0027.jpg
225112	225149	0.136355	4502	4502	test_data/identity_004502/sample_0012.jpg	test_data/identity_004502/sample_0049.jpg
728631	728640	0.136355	14572	14572	test_data/identity_014572/sample_0031.jpg	test_data/identity_014572/sample_0040.jpg
1957453	1957458	0.136356	39149	39149	test_data/identity_039149/sample_0003.jpg	test_data/identity_039149/sample_0008.jpg
492414	492437	0.136356	9848	9848	test_data/identity_009848/sample_0014.jpg	test_data/identity_009848/sample_0037.jpg
42904	42932	0.136356	858	858	test_data/identity_000858/sample_0004.jpg	test_data/identity_000858/sample_0032.jpg
1062454	1062470	0.136357	21249	21249	test_data/identity_021249/sample_0004.jpg	test_data/identity_021249/sample_0020.jpg
786356	786388	0.136357	15727	15727	test_data/identity_015727/sample_0006.jpg	test_data/identity_015727/sample_0038.jpg
1712065	1712090	0.136357	34241	34241	test_data/identity_034241/sample_0015.jpg	test_data/identity_034241/sample_0040.jpg
1509759	1509780	0.136358	30195	30195	test_data/identity_030195/sample_0009.jpg	test_data/identity_030195/sample_0030.jpg
1283609	1283637	0.136358	25672	25672	test_data/identity_025672/sample_0009.jpg	test_data/identity_025672/sample_0037.jpg
817251	817259	0.136358	16345	16345	test_data/identity_016345/sample_0001.jpg	test_data/identity_016345/sample_0009.jpg
1462271	1462285	0.136358	29245	29245	test_data/identity_029245/sample_0021.jpg	test_data/identity_029245/sample_0035.jpg
1042865	1042884	0.136358	20857	20857	test_data/identity_020857/sample_0015.jpg	test_data/identity_020857/sample_0034.jpg
495702	495726	0.136359	9914	9914	test_data/identity_009914/sample_0002.jpg	test_data/identity_009914/sample_0026.jpg
804463	804473	0.136359	16089	16089	test_data/identity_016089/sample_0013.jpg	test_data/identity_016089/sample_0023.jpg
1785213	1785248	0.136359	35704	35704	test_data/identity_035704/sample_0013.jpg	test_data/identity_035704/sample_0048.jpg
1556903	1556923	0.136359	31138	31138	test_data/identity_031138/sample_0003.jpg	test_data/identity_031138/sample_0023.jpg
1373722	1373730	0.136359	27474	27474	test_data/identity_027474/sample_0022.jpg	test_data/identity_027474/sample_0030.jpg
1666204	1666234	0.136359	33324	33324	test_data/identity_033324/sample_0004.jpg	test_data/identity_033324/sample_0034.jpg
477789	477792	0.136360	9555	9555	test_data/identity_009555/sample_0039.jpg	test_data/identity_009555/sample_0042.jpg
1731004	1731016	0.136360	34620	34620	test_data/identity_034620/sample_0004.jpg	test_data/identity_034620/sample_0016.jpg
342708	342745	0.136360	6854	6854	test_data/identity_006854/sample_0008.jpg	test_data/identity_006854/sample_0045.jpg
1746453	1746474	0.136360	34929	34929	test_data/identity_034929/sample_0003.jpg	test_data/identity_034929/sample_0024.jpg
1825518	1825548	0.136361	36510	36510	test_data/identity_036510/sample_0018.jpg	test_data/identity_036510/sample_0048.jpg
1351708	1351723	0.136361	27034	27034	test_data/identity_027034/sample_0008.jpg	test_data/identity_027034/sample_0023.jpg
1165953	1165958	0.136361	23319	23319	test_data/identity_023319/sample_0003.jpg	test_data/identity_023319/sample_0008.jpg
1456100	1456134	0.136361	29122	29122	test_data/identity_029122/sample_0000.jpg	test_data/identity_029122/sample_0034.jpg
1182556	1182581	0.136361	23651	23651	test_data/identity_023651/sample_0006.jpg	test_data/identity_023651/sample_0031.jpg
935671	935676	0.136362	18713	18713	test_data/identity_018713/sample_0021.jpg	test_data/identity_018713/sample_0026.jpg
1701315	1701335	0.136362	34026	34026	test_data/identity_034026/sample_0015.jpg	test_data/identity_034026/sample_0035.jpg
1812672	1812680	0.136362	36253	36253	test_data/identity_036253/sample_0022.jpg	test_data/identity_036253/sample_0030.jpg
1661101	1661125	0.136362	33222	33222	test_data/identity_033222/sample_0001.jpg	test_data/identity_033222/sample_0025.jpg
44446	44447	0.136363	888	888	test_data/identity_000888/sample_0046.jpg	test_data/identity_000888/sample_0047.jpg
693192	693197	0.136363	13863	13863	test_data/identity_013863/sample_0042.jpg	test_data/identity_013863/sample_0047.jpg
939005	939048	0.136363	18780	18780	test_data/identity_018780/sample_0005.jpg	test_data/identity_018780/sample_0048.jpg
1935319	1935325	0.136364	38706	38706	test_data/identity_038706/sample_0019.jpg	test_data/identity_038706/sample_0025.jpg
628807	628834	0.136364	12576	12576	test_data/identity_012576/sample_0007.jpg	test_data/identity_012576/sample_0034.jpg
679555	679599	0.136364	13591	13591	test_data/identity_013591/sample_0005.jpg	test_data/identity_013591/sample_0049.jpg
1201408	1201441	0.136364	24028	24028	test_data/identity_024028/sample_0008.jpg	test_data/identity_024028/sample_0041.jpg
1631810	1631821	0.136364	32636	32636	test_data/identity_032636/sample_0010.jpg	test_data/identity_032636/sample_0021.jpg
391516	391520	0.136365	7830	7830	test_data/identity_007830/sample_0016.jpg	test_data/identity_007830/sample_0020.jpg
652327	652331	0.136365	13046	13046	test_data/identity_013046/sample_0027.jpg	test_data/identity_013046/sample_0031.jpg
1684233	1684249	0.136365	33684	33684	test_data/identity_033684/sample_0033.jpg	test_data/identity_033684/sample_0049.jpg
1031628	1031633	0.136365	20632	20632	test_data/identity_020632/sample_0028.jpg	test_data/identity_020632/sample_0033.jpg
1743071	1743095	0.136366	34861	34861	test_data/identity_034861/sample_0021.jpg	test_data/identity_034861/sample_0045.jpg
1172630	1172635	0.136366	23452	23452	test_data/identity_023452/sample_0030.jpg	test_data/identity_023452/sample_0035.jpg
1829038	1829048	0.136366	36580	36580	test_data/identity_036580/sample_0038.jpg	test_data/identity_036580/sample_0048.jpg
1510511	1510533	0.136366	30210	30210	test_data/identity_030210/sample_0011.jpg	test_data/identity_030210/sample_0033.jpg
1448812	1448832	0.136367	28976	28976	test_data/identity_028976/sample_0012.jpg	test_data/identity_028976/sample_0032.jpg
707931	707942	0.136367	14158	14158	test_data/identity_014158/sample_0031.jpg	test_data/identity_014158/sample_0042.jpg
1747116	1747148	0.136367	34942	34942	test_data/identity_034942/sample_0016.jpg	test_data/identity_034942/sample_0048.jpg
1898829	1898842	0.136367	37976	37976	test_data/identity_037976/sample_0029.jpg	test_data/identity_037976/sample_0042.jpg
610550	610579	0.136367	12211	12211	test_data/identity_012211/sample_0000.jpg	test_data/identity_012211/sample_0029.jpg
1876209	1876246	0.136368	37524	37524	test_data/identity_037524/sample_0009.jpg	test_data/identity_037524/sample_0046.jpg
1034707	1034731	0.136368	20694	20694	test_data/identity_020694/sample_0007.jpg	test_data/identity_020694/sample_0031.jpg
191000	191005	0.136368	3820	3820	test_data/identity_003820/sample_0000.jpg	test_data/identity_003820/sample_0005.jpg
1170676	1170677	0.136369	23413	23413	test_data/identity_023413/sample_0026.jpg	test_data/identity_023413/sample_0027.jpg
494300	494309	0.136369	9886	9886	test_data/identity_009886/sample_0000.jpg	test_data/identity_009886/sample_0009.jpg
213515	213541	0.136370	4270	4270	test_data/identity_004270/sample_0015.jpg	test_data/identity_004270/sample_0041.jpg
798284	798292	0.136370	15965	15965	test_data/identity_015965/sample_0034.jpg	test_data/identity_015965/sample_0042.jpg
488551	488567	0.136370	9771	9771	test_data/identity_009771/sample_0001.jpg	test_data/identity_009771/sample_0017.jpg
1995711	1995715	0.136371	39914	39914	test_data/identity_039914/sample_0011.jpg	test_data/identity_039914/sample_0015.jpg
1679888	1679893	0.136371	33597	33597	test_data/identity_033597/sample_0038.jpg	test_data/identity_033597/sample_0043.jpg
1034414	1034422	0.136371	20688	20688	test_data/identity_020688/sample_0014.jpg	test_data/identity_020688/sample_0022.jpg
1661604	1661622	0.136372	33232	33232	test_data/identity_033232/sample_0004.jpg	test_data/identity_033232/sample_0022.jpg
567464	567475	0.136372	11349	11349	test_data/identity_011349/sample_0014.jpg	test_data/identity_011349/sample_0025.jpg
1440060	1440067	0.136372	28801	28801	test_data/identity_028801/sample_0010.jpg	test_data/identity_028801/sample_0017.jpg
95013	95029	0.136373	1900	1900	test_data/identity_001900/sample_0013.jpg	test_data/identity_001900/sample_0029.jpg
32111	32142	0.136373	642	642	test_data/identity_000642/sample_0011.jpg	test_data/identity_000642/sample_0042.jpg
1528752	1528757	0.136373	30575	30575	test_data/identity_030575/sample_0002.jpg	test_data/identity_030575/sample_0007.jpg
834409	834410	0.136373	16688	16688	test_data/identity_016688/sample_0009.jpg	test_data/identity_016688/sample_0010.jpg
1880958	1880981	0.136374	37619	37619	test_data/identity_037619/sample_0008.jpg	test_data/identity_037619/sample_0031.jpg
1027934	1027940	0.136374	20558	20558	test_data/identity_020558/sample_0034.jpg	test_data/identity_020558/sample_0040.jpg
1664126	1664145	0.136374	33282	33282	test_data/identity_033282/sample_0026.jpg	test_data/identity_033282/sample_0045.jpg
391783	391796	0.136374	7835	7835	test_data/identity_007835/sample_0033.jpg	test_data/identity_007835/sample_0046.jpg
403119	403134	0.136374	8062	8062	test_data/identity_008062/sample_0019.jpg	test_data/identity_008062/sample_0034.jpg
235368	235391	0.136375	4707	4707	test_data/identity_004707/sample_0018.jpg	test_data/identity_004707/sample_0041.jpg
1645265	1645295	0.136375	32905	32905	test_data/identity_032905/sample_0015.jpg	test_data/identity_032905/sample_0045.jpg
1846851	1846888	0.136375	36937	36937	test_data/identity_036937/sample_0001.jpg	test_data/identity_036937/sample_0038.jpg
1116781	1116784	0.136376	22335	22335	test_data/identity_022335/sample_0031.jpg	test_data/identity_022335/sample_0034.jpg
1747212	1747228	0.136376	34944	34944	test_data/identity_034944/sample_0012.jpg	test_data/identity_034944/sample_0028.jpg
449918	449919	0.136376	8998	8998	test_data/identity_008998/sample_0018.jpg	test_data/identity_008998/sample_0019.jpg
262507	262532	0.136376	5250	5250	test_data/identity_005250/sample_0007.jpg	test_data/identity_005250/sample_0032.jpg
225573	225575	0.136376	4511	4511	test_data/identity_004511/sample_0023.jpg	test_data/identity_004511/sample_0025.jpg
840978	840986	0.136377	16819	16819	test_data/identity_016819/sample_0028.jpg	test_data/identity_016819/sample_0036.jpg
1114868	1114871	0.136377	22297	22297	test_data/identity_022297/sample_0018.jpg	test_data/identity_022297/sample_0021.jpg
705150	705187	0.136377	14103	14103	test_data/identity_014103/sample_0000.jpg	test_data/identity_014103/sample_0037.jpg
1735458	1735464	0.136378	34709	34709	test_data/identity_034709/sample_0008.jpg	test_data/identity_034709/sample_0014.jpg
894422	894436	0.136378	17888	17888	test_data/identity_017888/sample_0022.jpg	test_data/identity_017888/sample_0036.jpg
1692367	1692377	0.136378	33847	33847	test_data/identity_033847/sample_0017.jpg	test_data/identity_033847/sample_0027.jpg
320083	320095	0.136378	6401	6401	test_data/identity_006401/sample_0033.jpg	test_data/identity_006401/sample_0045.jpg
284800	284803	0.136378	5696	5696	test_data/identity_005696/sample_0000.jpg	test_data/identity_005696/sample_0003.jpg
247055	247089	0.136378	4941	4941	test_data/identity_004941/sample_0005.jpg	test_data/identity_004941/sample_0039.jpg
1881139	1881145	0.136379	37622	37622	test_data/identity_037622/sample_0039.jpg	test_data/identity_037622/sample_0045.jpg
1754106	1754118	0.136379	35082	35082	test_data/identity_035082/sample_0006.jpg	test_data/identity_035082/sample_0018.jpg
1408882	1408886	0.136380	28177	28177	test_data/identity_028177/sample_0032.jpg	test_data/identity_028177/sample_0036.jpg
555558	555576	0.136380	11111	11111	test_data/identity_011111/sample_0008.jpg	test_data/identity_011111/sample_0026.jpg
630975	630996	0.136381	12619	12619	test_data/identity_012619/sample_0025.jpg	test_data/identity_012619/sample_0046.jpg
159576	159578	0.136381	3191	3191	test_data/identity_003191/sample_0026.jpg	test_data/identity_003191/sample_0028.jpg
1229460	1229472	0.136381	24589	24589	test_data/identity_024589/sample_0010.jpg	test_data/identity_024589/sample_0022.jpg
1500854	1500898	0.136381	30017	30017	test_data/identity_030017/sample_0004.jpg	test_data/identity_030017/sample_0048.jpg
521866	521876	0.136381	10437	10437	test_data/identity_010437/sample_0016.jpg	test_data/identity_010437/sample_0026.jpg
1828123	1828147	0.136382	36562	36562	test_data/identity_036562/sample_0023.jpg	test_data/identity_036562/sample_0047.jpg
704587	704595	0.136382	14091	14091	test_data/identity_014091/sample_0037.jpg	test_data/identity_014091/sample_0045.jpg
1093150	1093189	0.136383	21863	21863	test_data/identity_021863/sample_0000.jpg	test_data/identity_021863/sample_0039.jpg
1965521	1965532	0.136383	39310	39310	test_data/identity_039310/sample_0021.jpg	test_data/identity_039310/sample_0032.jpg
1960718	1960720	0.136383	39214	39214	test_data/identity_039214/sample_0018.jpg	test_data/identity_039214/sample_0020.jpg
765624	765636	0.136383	15312	15312	test_data/identity_015312/sample_0024.jpg	test_data/identity_015312/sample_0036.jpg
308882	308892	0.136383	6177	6177	test_data/identity_006177/sample_0032.jpg	test_data/identity_006177/sample_0042.jpg
7600	7626	0.136383	152	152	test_data/identity_000152/sample_0000.jpg	test_data/identity_000152/sample_0026.jpg
275285	275288	0.136384	5505	5505	test_data/identity_005505/sample_0035.jpg	test_data/identity_005505/sample_0038.jpg
1994611	1994633	0.136384	39892	39892	test_data/identity_039892/sample_0011.jpg	test_data/identity_039892/sample_0033.jpg
1621110	1621131	0.136384	32422	32422	test_data/identity_032422/sample_0010.jpg	test_data/identity_032422/sample_0031.jpg
30958	30984	0.136384	619	619	test_data/identity_000619/sample_0008.jpg	test_data/identity_000619/sample_0034.jpg
364914	364943	0.136385	7298	7298	test_data/identity_007298/sample_0014.jpg	test_data/identity_007298/sample_0043.jpg
306065	306093	0.136385	6121	6121	test_data/identity_006121/sample_0015.jpg	test_data/identity_006121/sample_0043.jpg
859553	859588	0.136385	17191	17191	test_data/identity_017191/sample_0003.jpg	test_data/identity_017191/sample_0038.jpg
1664123	1664146	0.136385	33282	33282	test_data/identity_033282/sample_0023.jpg	test_data/identity_033282/sample_0046.jpg
1872467	1872485	0.136385	37449	37449	test_data/identity_037449/sample_0017.jpg	test_data/identity_037449/sample_0035.jpg
895826	895834	0.136385	17916	17916	test_data/identity_017916/sample_0026.jpg	test_data/identity_017916/sample_0034.jpg
1435705	1435731	0.136386	28714	28714	test_data/identity_028714/sample_0005.jpg	test_data/identity_028714/sample_0031.jpg
1806938	1806941	0.136386	36138	36138	test_data/identity_036138/sample_0038.jpg	test_data/identity_036138/sample_0041.jpg
1657573	1657593	0.136386	33151	33151	test_data/identity_033151/sample_0023.jpg	test_data/identity_033151/sample_0043.jpg
1978069	1978089	0.136387	39561	39561	test_data/identity_039561/sample_0019.jpg	test_data/identity_039561/sample_0039.jpg
1925159	1925164	0.136387	38503	38503	test_data/identity_038503/sample_0009.jpg	test_data/identity_038503/sample_0014.jpg
311769	311787	0.136387	6235	6235	test_data/identity_006235/sample_0019.jpg	test_data/identity_006235/sample_0037.jpg
402455	402487	0.136388	8049	8049	test_data/identity_008049/sample_0005.jpg	test_data/identity_008049/sample_0037.jpg
1983822	1983833	0.136388	39676	39676	test_data/identity_039676/sample_0022.jpg	test_data/identity_039676/sample_0033.jpg
1282925	1282929	0.136388	25658	25658	test_data/identity_025658/sample_0025.jpg	test_data/identity_025658/sample_0029.jpg
1017817	1017836	0.136388	20356	20356	test_data/identity_020356/sample_0017.jpg	test_data/identity_020356/sample_0036.jpg
441520	441546	0.136388	8830	8830	test_data/identity_008830/sample_0020.jpg	test_data/identity_008830/sample_0046.jpg
1427506	1427546	0.136388	28550	28550	test_data/identity_028550/sample_0006.jpg	test_data/identity_028550/sample_0046.jpg
899873	899895	0.136388	17997	17997	test_data/identity_017997/sample_0023.jpg	test_data/identity_017997/sample_0045.jpg
37055	37064	0.136389	741	741	test_data/identity_000741/sample_0005.jpg	test_data/identity_000741/sample_0014.jpg
1115472	1115478	0.136389	22309	22309	test_data/identity_022309/sample_0022.jpg	test_data/identity_022309/sample_0028.jpg
204451	204481	0.136390	4089	4089	test_data/identity_004089/sample_0001.jpg	test_data/identity_004089/sample_0031.jpg
702713	702719	0.136390	14054	14054	test_data/identity_014054/sample_0013.jpg	test_data/identity_014054/sample_0019.jpg
583307	583336	0.136390	11666	11666	test_data/identity_011666/sample_0007.jpg	test_data/identity_011666/sample_0036.jpg
490724	490736	0.136391	9814	9814	test_data/identity_009814/sample_0024.jpg	test_data/identity_009814/sample_0036.jpg
1696450	1696498	0.136392	33929	33929	test_data/identity_033929/sample_0000.jpg	test_data/identity_033929/sample_0048.jpg
1080554	1080589	0.136392	21611	21611	test_data/identity_021611/sample_0004.jpg	test_data/identity_021611/sample_0039.jpg
299973	299985	0.136392	5999	5999	test_data/identity_005999/sample_0023.jpg	test_data/identity_005999/sample_0035.jpg
1660261	1660291	0.136392	33205	33205	test_data/identity_033205/sample_0011.jpg	test_data/identity_033205/sample_0041.jpg
160406	160427	0.136392	3208	3208	test_data/identity_003208/sample_0006.jpg	test_data/identity_003208/sample_0027.jpg
1962275	1962290	0.136393	39245	39245	test_data/identity_039245/sample_0025.jpg	test_data/identity_039245/sample_0040.jpg
1375510	1375529	0.136393	27510	27510	test_data/identity_027510/sample_0010.jpg	test_data/identity_027510/sample_0029.jpg
1773659	1773674	0.136393	35473	35473	test_data/identity_035473/sample_0009.jpg	test_data/identity_035473/sample_0024.jpg
1601305	1601307	0.136393	32026	32026	test_data/identity_032026/sample_0005.jpg	test_data/identity_032026/sample_0007.jpg
1055979	1055999	0.136393	21119	21119	test_data/identity_021119/sample_0029.jpg	test_data/identity_021119/sample_0049.jpg
725903	725925	0.136393	14518	14518	test_data/identity_014518/sample_0003.jpg	test_data/identity_014518/sample_0025.jpg
482980	482986	0.136393	9659	9659	test_data/identity_009659/sample_0030.jpg	test_data/identity_009659/sample_0036.jpg
1640066	1640085	0.136393	32801	32801	test_data/identity_032801/sample_0016.jpg	test_data/identity_032801/sample_0035.jpg
101658	101693	0.136393	2033	2033	test_data/identity_002033/sample_0008.jpg	test_data/identity_002033/sample_0043.jpg
1319165	1319174	0.136394	26383	26383	test_data/identity_026383/sample_0015.jpg	test_data/identity_026383/sample_0024.jpg
403162	403194	0.136394	8063	8063	test_data/identity_008063/sample_0012.jpg	test_data/identity_008063/sample_0044.jpg
1294656	1294677	0.136394	25893	25893	test_data/identity_025893/sample_0006.jpg	test_data/identity_025893/sample_0027.jpg
1910862	1910880	0.136394	38217	38217	test_data/identity_038217/sample_0012.jpg	test_data/identity_038217/sample_0030.jpg
903713	903720	0.136395	18074	18074	test_data/identity_018074/sample_0013.jpg	test_data/identity_018074/sample_0020.jpg
1951971	1951979	0.136395	39039	39039	test_data/identity_039039/sample_0021.jpg	test_data/identity_039039/sample_0029.jpg
1532808	1532846	0.136395	30656	30656	test_data/identity_030656/sample_0008.jpg	test_data/identity_030656/sample_0046.jpg
424488	424496	0.136396	8489	8489	test_data/identity_008489/sample_0038.jpg	test_data/identity_008489/sample_0046.jpg
10525	10537	0.136396	210	210	test_data/identity_000210/sample_0025.jpg	test_data/identity_000210/sample_0037.jpg
142211	142234	0.136396	2844	2844	test_data/identity_002844/sample_0011.jpg	test_data/identity_002844/sample_0034.jpg
666575	666579	0.136396	13331	13331	test_data/identity_013331/sample_0025.jpg	test_data/identity_013331/sample_0029.jpg
370724	370737	0.136397	7414	7414	test_data/identity_007414/sample_0024.jpg	test_data/identity_007414/sample_0037.jpg
1215268	1215278	0.136397	24305	24305	test_data/identity_024305/sample_0018.jpg	test_data/identity_024305/sample_0028.jpg
963416	963426	0.136398	19268	19268	test_data/identity_019268/sample_0016.jpg	test_data/identity_019268/sample_0026.jpg
1371454	1371466	0.136398	27429	27429	test_data/identity_027429/sample_0004.jpg	test_data/identity_027429/sample_0016.jpg
1903319	1903344	0.136398	38066	38066	test_data/identity_038066/sample_0019.jpg	test_data/identity_038066/sample_0044.jpg
132408	132422	0.136398	2648	2648	test_data/identity_002648/sample_0008.jpg	test_data/identity_002648/sample_0022.jpg
1019155	1019192	0.136399	20383	20383	test_data/identity_020383/sample_0005.jpg	test_data/identity_020383/sample_0042.jpg
904569	904571	0.136399	18091	18091	test_data/identity_018091/sample_0019.jpg	test_data/identity_018091/sample_0021.jpg
1673137	1673138	0.136400	33462	33462	test_data/identity_033462/sample_0037.jpg	test_data/identity_033462/sample_0038.jpg
1905757	1905770	0.136401	38115	38115	test_data/identity_038115/sample_0007.jpg	test_data/identity_038115/sample_0020.jpg
356669	356681	0.136401	7133	7133	test_data/identity_007133/sample_0019.jpg	test_data/identity_007133/sample_0031.jpg
997554	997567	0.136401	19951	19951	test_data/identity_019951/sample_0004.jpg	test_data/identity_019951/sample_0017.jpg
406812	406849	0.136401	8136	8136	test_data/identity_008136/sample_0012.jpg	test_data/identity_008136/sample_0049.jpg
908563	908591	0.136402	18171	18171	test_data/identity_018171/sample_0013.jpg	test_data/identity_018171/sample_0041.jpg
886360	886361	0.136402	17727	17727	test_data/identity_017727/sample_0010.jpg	test_data/identity_017727/sample_0011.jpg
1851357	1851399	0.136403	37027	37027	test_data/identity_037027/sample_0007.jpg	test_data/identity_037027/sample_0049.jpg
622031	622045	0.136403	12440	12440	test_data/identity_012440/sample_0031.jpg	test_data/identity_012440/sample_0045.jpg
41300	41305	0.136403	826	826	test_data/identity_000826/sample_0000.jpg	test_data/identity_000826/sample_0005.jpg
390931	390940	0.136403	7818	7818	test_data/identity_007818/sample_0031.jpg	test_data/identity_007818/sample_0040.jpg
294052	294059	0.136404	5881	5881	test_data/identity_005881/sample_0002.jpg	test_data/identity_005881/sample_0009.jpg
1693755	1693797	0.136404	33875	33875	test_data/identity_033875/sample_0005.jpg	test_data/identity_033875/sample_0047.jpg
792555	792556	0.136405	15851	15851	test_data/identity_015851/sample_0005.jpg	test_data/identity_015851/sample_0006.jpg
1134050	1134089	0.136405	22681	22681	test_data/identity_022681/sample_0000.jpg	test_data/identity_022681/sample_0039.jpg
1027682	1027697	0.136405	20553	20553	test_data/identity_020553/sample_0032.jpg	test_data/identity_020553/sample_0047.jpg
203519	203547	0.136405	4070	4070	test_data/identity_004070/sample_0019.jpg	test_data/identity_004070/sample_0047.jpg
1131619	1131631	0.136405	22632	22632	test_data/identity_022632/sample_0019.jpg	test_data/identity_022632/sample_0031.jpg
50929	50937	0.136406	1018	1018	test_data/identity_001018/sample_0029.jpg	test_data/identity_001018/sample_0037.jpg
687317	687328	0.136406	13746	13746	test_data/identity_013746/sample_0017.jpg	test_data/identity_013746/sample_0028.jpg
1714555	1714558	0.136406	34291	34291	test_data/identity_034291/sample_0005.jpg	test_data/identity_034291/sample_0008.jpg
1801443	1801446	0.136407	36028	36028	test_data/identity_036028/sample_0043.jpg	test_data/identity_036028/sample_0046.jpg
1391559	1391595	0.136408	27831	27831	test_data/identity_027831/sample_0009.jpg	test_data/identity_027831/sample_0045.jpg
551112	551127	0.136408	11022	11022	test_data/identity_011022/sample_0012.jpg	test_data/identity_011022/sample_0027.jpg
1668605	1668637	0.136408	33372	33372	test_data/identity_033372/sample_0005.jpg	test_data/identity_033372/sample_0037.jpg
196802	196827	0.136408	3936	3936	test_data/identity_003936/sample_0002.jpg	test_data/identity_003936/sample_0027.jpg
927202	927208	0.136408	18544	18544	test_data/identity_018544/sample_0002.jpg	test_data/identity_018544/sample_0008.jpg
22211	22228	0.136409	444	444	test_data/identity_000444/sample_0011.jpg	test_data/identity_000444/sample_0028.jpg
