# kind=neg_above_FP  count=9413
i	j	sim	id_i	id_j	path_i	path_j
136293	483484	0.251270	2725	9669	test_data/identity_002725/sample_0043.jpg	test_data/identity_009669/sample_0034.jpg
139193	489152	0.250033	2783	9783	test_data/identity_002783/sample_0043.jpg	test_data/identity_009783/sample_0002.jpg
135560	514275	0.259972	2711	10285	test_data/identity_002711/sample_0010.jpg	test_data/identity_010285/sample_0025.jpg
135703	511566	0.255459	2714	10231	test_data/identity_002714/sample_0003.jpg	test_data/identity_010231/sample_0016.jpg
137824	519721	0.254344	2756	10394	test_data/identity_002756/sample_0024.jpg	test_data/identity_010394/sample_0021.jpg
131891	573743	0.250514	2637	11474	test_data/identity_002637/sample_0041.jpg	test_data/identity_011474/sample_0043.jpg
134457	596325	0.261555	2689	11926	test_data/identity_002689/sample_0007.jpg	test_data/identity_011926/sample_0025.jpg
131950	637413	0.256000	2639	12748	test_data/identity_002639/sample_0000.jpg	test_data/identity_012748/sample_0013.jpg
137182	642480	0.253222	2743	12849	test_data/identity_002743/sample_0032.jpg	test_data/identity_012849/sample_0030.jpg
138035	640645	0.251121	2760	12812	test_data/identity_002760/sample_0035.jpg	test_data/identity_012812/sample_0045.jpg
131122	680251	0.250414	2622	13605	test_data/identity_002622/sample_0022.jpg	test_data/identity_013605/sample_0001.jpg
136218	694711	0.256747	2724	13894	test_data/identity_002724/sample_0018.jpg	test_data/identity_013894/sample_0011.jpg
137274	695883	0.260010	2745	13917	test_data/identity_002745/sample_0024.jpg	test_data/identity_013917/sample_0033.jpg
134963	705630	0.251362	2699	14112	test_data/identity_002699/sample_0013.jpg	test_data/identity_014112/sample_0030.jpg
135470	728229	0.254544	2709	14564	test_data/identity_002709/sample_0020.jpg	test_data/identity_014564/sample_0029.jpg
138380	750159	0.261008	2767	15003	test_data/identity_002767/sample_0030.jpg	test_data/identity_015003/sample_0009.jpg
135887	762765	0.256621	2717	15255	test_data/identity_002717/sample_0037.jpg	test_data/identity_015255/sample_0015.jpg
133894	777949	0.250973	2677	15558	test_data/identity_002677/sample_0044.jpg	test_data/identity_015558/sample_0049.jpg
135887	773550	0.259367	2717	15471	test_data/identity_002717/sample_0037.jpg	test_data/identity_015471/sample_0000.jpg
137768	774428	0.253545	2755	15488	test_data/identity_002755/sample_0018.jpg	test_data/identity_015488/sample_0028.jpg
133081	816943	0.251410	2661	16338	test_data/identity_002661/sample_0031.jpg	test_data/identity_016338/sample_0043.jpg
137323	855127	0.255543	2746	17102	test_data/identity_002746/sample_0023.jpg	test_data/identity_017102/sample_0027.jpg
134197	870540	0.257851	2683	17410	test_data/identity_002683/sample_0047.jpg	test_data/identity_017410/sample_0040.jpg
134924	891518	0.251355	2698	17830	test_data/identity_002698/sample_0024.jpg	test_data/identity_017830/sample_0018.jpg
135116	891130	0.252644	2702	17822	test_data/identity_002702/sample_0016.jpg	test_data/identity_017822/sample_0030.jpg
135880	899444	0.255130	2717	17988	test_data/identity_002717/sample_0030.jpg	test_data/identity_017988/sample_0044.jpg
131551	904058	0.262823	2631	18081	test_data/identity_002631/sample_0001.jpg	test_data/identity_018081/sample_0008.jpg
133316	909270	0.261453	2666	18185	test_data/identity_002666/sample_0016.jpg	test_data/identity_018185/sample_0020.jpg
137716	916537	0.259780	2754	18330	test_data/identity_002754/sample_0016.jpg	test_data/identity_018330/sample_0037.jpg
133586	925673	0.258673	2671	18513	test_data/identity_002671/sample_0036.jpg	test_data/identity_018513/sample_0023.jpg
135108	959778	0.262542	2702	19195	test_data/identity_002702/sample_0008.jpg	test_data/identity_019195/sample_0028.jpg
132979	969455	0.250149	2659	19389	test_data/identity_002659/sample_0029.jpg	test_data/identity_019389/sample_0005.jpg
138275	1013726	0.252370	2765	20274	test_data/identity_002765/sample_0025.jpg	test_data/identity_020274/sample_0026.jpg
133588	1034911	0.255639	2671	20698	test_data/identity_002671/sample_0038.jpg	test_data/identity_020698/sample_0011.jpg
137383	1060386	0.255335	2747	21207	test_data/identity_002747/sample_0033.jpg	test_data/identity_021207/sample_0036.jpg
131336	1078973	0.250667	2626	21579	test_data/identity_002626/sample_0036.jpg	test_data/identity_021579/sample_0023.jpg
133571	1139205	0.263357	2671	22784	test_data/identity_002671/sample_0021.jpg	test_data/identity_022784/sample_0005.jpg
138384	1208485	0.251871	2767	24169	test_data/identity_002767/sample_0034.jpg	test_data/identity_024169/sample_0035.jpg
139146	1238218	0.265134	2782	24764	test_data/identity_002782/sample_0046.jpg	test_data/identity_024764/sample_0018.jpg
135726	1258146	0.251211	2714	25162	test_data/identity_002714/sample_0026.jpg	test_data/identity_025162/sample_0046.jpg
131092	1325788	0.270403	2621	26515	test_data/identity_002621/sample_0042.jpg	test_data/identity_026515/sample_0038.jpg
134094	1338780	0.251236	2681	26775	test_data/identity_002681/sample_0044.jpg	test_data/identity_026775/sample_0030.jpg
132017	1374964	0.251374	2640	27499	test_data/identity_002640/sample_0017.jpg	test_data/identity_027499/sample_0014.jpg
136187	1384040	0.250343	2723	27680	test_data/identity_002723/sample_0037.jpg	test_data/identity_027680/sample_0040.jpg
133488	1387788	0.259053	2669	27755	test_data/identity_002669/sample_0038.jpg	test_data/identity_027755/sample_0038.jpg
136948	1412706	0.253579	2738	28254	test_data/identity_002738/sample_0048.jpg	test_data/identity_028254/sample_0006.jpg
132243	1431890	0.258089	2644	28637	test_data/identity_002644/sample_0043.jpg	test_data/identity_028637/sample_0040.jpg
133836	1456909	0.250153	2676	29138	test_data/identity_002676/sample_0036.jpg	test_data/identity_029138/sample_0009.jpg
132522	1459250	0.260349	2650	29185	test_data/identity_002650/sample_0022.jpg	test_data/identity_029185/sample_0000.jpg
133127	1461972	0.250176	2662	29239	test_data/identity_002662/sample_0027.jpg	test_data/identity_029239/sample_0022.jpg
132203	1514242	0.250136	2644	30284	test_data/identity_002644/sample_0003.jpg	test_data/identity_030284/sample_0042.jpg
135513	1515307	0.252072	2710	30306	test_data/identity_002710/sample_0013.jpg	test_data/identity_030306/sample_0007.jpg
131097	1552990	0.253892	2621	31059	test_data/identity_002621/sample_0047.jpg	test_data/identity_031059/sample_0040.jpg
131538	1586581	0.253528	2630	31731	test_data/identity_002630/sample_0038.jpg	test_data/identity_031731/sample_0031.jpg
131676	1584319	0.254180	2633	31686	test_data/identity_002633/sample_0026.jpg	test_data/identity_031686/sample_0019.jpg
139121	1587864	0.261742	2782	31757	test_data/identity_002782/sample_0021.jpg	test_data/identity_031757/sample_0014.jpg
133650	1617371	0.250079	2673	32347	test_data/identity_002673/sample_0000.jpg	test_data/identity_032347/sample_0021.jpg
132862	1622230	0.263604	2657	32444	test_data/identity_002657/sample_0012.jpg	test_data/identity_032444/sample_0030.jpg
136865	1624190	0.273855	2737	32483	test_data/identity_002737/sample_0015.jpg	test_data/identity_032483/sample_0040.jpg
136878	1709533	0.253781	2737	34190	test_data/identity_002737/sample_0028.jpg	test_data/identity_034190/sample_0033.jpg
138503	1720032	0.262381	2770	34400	test_data/identity_002770/sample_0003.jpg	test_data/identity_034400/sample_0032.jpg
138665	1724200	0.250125	2773	34484	test_data/identity_002773/sample_0015.jpg	test_data/identity_034484/sample_0000.jpg
135869	1784458	0.258116	2717	35689	test_data/identity_002717/sample_0019.jpg	test_data/identity_035689/sample_0008.jpg
132942	1816412	0.259443	2658	36328	test_data/identity_002658/sample_0042.jpg	test_data/identity_036328/sample_0012.jpg
137252	1818412	0.252648	2745	36368	test_data/identity_002745/sample_0002.jpg	test_data/identity_036368/sample_0012.jpg
136699	1823496	0.250810	2733	36469	test_data/identity_002733/sample_0049.jpg	test_data/identity_036469/sample_0046.jpg
138560	1840657	0.253552	2771	36813	test_data/identity_002771/sample_0010.jpg	test_data/identity_036813/sample_0007.jpg
131685	1854269	0.256762	2633	37085	test_data/identity_002633/sample_0035.jpg	test_data/identity_037085/sample_0019.jpg
131171	1893362	0.255949	2623	37867	test_data/identity_002623/sample_0021.jpg	test_data/identity_037867/sample_0012.jpg
135008	1894376	0.251218	2700	37887	test_data/identity_002700/sample_0008.jpg	test_data/identity_037887/sample_0026.jpg
138433	1928933	0.251997	2768	38578	test_data/identity_002768/sample_0033.jpg	test_data/identity_038578/sample_0033.jpg
136592	1936141	0.263912	2731	38722	test_data/identity_002731/sample_0042.jpg	test_data/identity_038722/sample_0041.jpg
135715	1950042	0.257973	2714	39000	test_data/identity_002714/sample_0015.jpg	test_data/identity_039000/sample_0042.jpg
140972	182867	0.265657	2819	3657	test_data/identity_002819/sample_0022.jpg	test_data/identity_003657/sample_0017.jpg
146534	222101	0.259448	2930	4442	test_data/identity_002930/sample_0034.jpg	test_data/identity_004442/sample_0001.jpg
144585	251467	0.252765	2891	5029	test_data/identity_002891/sample_0035.jpg	test_data/identity_005029/sample_0017.jpg
146933	278150	0.263447	2938	5563	test_data/identity_002938/sample_0033.jpg	test_data/identity_005563/sample_0000.jpg
139599	285314	0.265869	2791	5706	test_data/identity_002791/sample_0049.jpg	test_data/identity_005706/sample_0014.jpg
143565	297765	0.259198	2871	5955	test_data/identity_002871/sample_0015.jpg	test_data/identity_005955/sample_0015.jpg
143438	343745	0.253074	2868	6874	test_data/identity_002868/sample_0038.jpg	test_data/identity_006874/sample_0045.jpg
144681	356175	0.259279	2893	7123	test_data/identity_002893/sample_0031.jpg	test_data/identity_007123/sample_0025.jpg
140274	382734	0.256754	2805	7654	test_data/identity_002805/sample_0024.jpg	test_data/identity_007654/sample_0034.jpg
139501	399069	0.258571	2790	7981	test_data/identity_002790/sample_0001.jpg	test_data/identity_007981/sample_0019.jpg
141616	396657	0.262360	2832	7933	test_data/identity_002832/sample_0016.jpg	test_data/identity_007933/sample_0007.jpg
143493	404605	0.250974	2869	8092	test_data/identity_002869/sample_0043.jpg	test_data/identity_008092/sample_0005.jpg
140258	431261	0.251016	2805	8625	test_data/identity_002805/sample_0008.jpg	test_data/identity_008625/sample_0011.jpg
147162	460767	0.252007	2943	9215	test_data/identity_002943/sample_0012.jpg	test_data/identity_009215/sample_0017.jpg
146401	511613	0.254941	2928	10232	test_data/identity_002928/sample_0001.jpg	test_data/identity_010232/sample_0013.jpg
147173	529683	0.254851	2943	10593	test_data/identity_002943/sample_0023.jpg	test_data/identity_010593/sample_0033.jpg
144641	533002	0.261073	2892	10660	test_data/identity_002892/sample_0041.jpg	test_data/identity_010660/sample_0002.jpg
143165	583406	0.253540	2863	11668	test_data/identity_002863/sample_0015.jpg	test_data/identity_011668/sample_0006.jpg
146126	594997	0.251201	2922	11899	test_data/identity_002922/sample_0026.jpg	test_data/identity_011899/sample_0047.jpg
142956	620492	0.257545	2859	12409	test_data/identity_002859/sample_0006.jpg	test_data/identity_012409/sample_0042.jpg
143344	662362	0.251922	2866	13247	test_data/identity_002866/sample_0044.jpg	test_data/identity_013247/sample_0012.jpg
140918	696548	0.255684	2818	13930	test_data/identity_002818/sample_0018.jpg	test_data/identity_013930/sample_0048.jpg
143530	700768	0.250820	2870	14015	test_data/identity_002870/sample_0030.jpg	test_data/identity_014015/sample_0018.jpg
142937	704849	0.265780	2858	14096	test_data/identity_002858/sample_0037.jpg	test_data/identity_014096/sample_0049.jpg
147207	723957	0.254106	2944	14479	test_data/identity_002944/sample_0007.jpg	test_data/identity_014479/sample_0007.jpg
140151	742893	0.253938	2803	14857	test_data/identity_002803/sample_0001.jpg	test_data/identity_014857/sample_0043.jpg
146923	741285	0.251987	2938	14825	test_data/identity_002938/sample_0023.jpg	test_data/identity_014825/sample_0035.jpg
141540	779136	0.254794	2830	15582	test_data/identity_002830/sample_0040.jpg	test_data/identity_015582/sample_0036.jpg
143104	825729	0.255158	2862	16514	test_data/identity_002862/sample_0004.jpg	test_data/identity_016514/sample_0029.jpg
143421	835900	0.256462	2868	16718	test_data/identity_002868/sample_0021.jpg	test_data/identity_016718/sample_0000.jpg
142091	849134	0.250617	2841	16982	test_data/identity_002841/sample_0041.jpg	test_data/identity_016982/sample_0034.jpg
144675	848534	0.257230	2893	16970	test_data/identity_002893/sample_0025.jpg	test_data/identity_016970/sample_0034.jpg
147424	845494	0.277294	2948	16909	test_data/identity_002948/sample_0024.jpg	test_data/identity_016909/sample_0044.jpg
147332	855116	0.258285	2946	17102	test_data/identity_002946/sample_0032.jpg	test_data/identity_017102/sample_0016.jpg
145458	864470	0.254984	2909	17289	test_data/identity_002909/sample_0008.jpg	test_data/identity_017289/sample_0020.jpg
146780	871849	0.250282	2935	17436	test_data/identity_002935/sample_0030.jpg	test_data/identity_017436/sample_0049.jpg
147422	876245	0.266483	2948	17524	test_data/identity_002948/sample_0022.jpg	test_data/identity_017524/sample_0045.jpg
145944	926801	0.250314	2918	18536	test_data/identity_002918/sample_0044.jpg	test_data/identity_018536/sample_0001.jpg
141532	941002	0.252114	2830	18820	test_data/identity_002830/sample_0032.jpg	test_data/identity_018820/sample_0002.jpg
140795	989381	0.259946	2815	19787	test_data/identity_002815/sample_0045.jpg	test_data/identity_019787/sample_0031.jpg
140285	1012549	0.259597	2805	20250	test_data/identity_002805/sample_0035.jpg	test_data/identity_020250/sample_0049.jpg
140034	1019188	0.257898	2800	20383	test_data/identity_002800/sample_0034.jpg	test_data/identity_020383/sample_0038.jpg
144900	1022168	0.251310	2898	20443	test_data/identity_002898/sample_0000.jpg	test_data/identity_020443/sample_0018.jpg
139740	1060999	0.274246	2794	21219	test_data/identity_002794/sample_0040.jpg	test_data/identity_021219/sample_0049.jpg
145986	1062110	0.251814	2919	21242	test_data/identity_002919/sample_0036.jpg	test_data/identity_021242/sample_0010.jpg
144218	1080269	0.280427	2884	21605	test_data/identity_002884/sample_0018.jpg	test_data/identity_021605/sample_0019.jpg
141385	1116997	0.250181	2827	22339	test_data/identity_002827/sample_0035.jpg	test_data/identity_022339/sample_0047.jpg
139424	1155523	0.265203	2788	23110	test_data/identity_002788/sample_0024.jpg	test_data/identity_023110/sample_0023.jpg
142889	1187020	0.250862	2857	23740	test_data/identity_002857/sample_0039.jpg	test_data/identity_023740/sample_0020.jpg
146776	1208087	0.270271	2935	24161	test_data/identity_002935/sample_0026.jpg	test_data/identity_024161/sample_0037.jpg
146628	1236499	0.251143	2932	24729	test_data/identity_002932/sample_0028.jpg	test_data/identity_024729/sample_0049.jpg
140828	1243430	0.251899	2816	24868	test_data/identity_002816/sample_0028.jpg	test_data/identity_024868/sample_0030.jpg
146979	1299581	0.257513	2939	25991	test_data/identity_002939/sample_0029.jpg	test_data/identity_025991/sample_0031.jpg
144188	1326689	0.261287	2883	26533	test_data/identity_002883/sample_0038.jpg	test_data/identity_026533/sample_0039.jpg
140392	1335513	0.250923	2807	26710	test_data/identity_002807/sample_0042.jpg	test_data/identity_026710/sample_0013.jpg
146212	1340656	0.254170	2924	26813	test_data/identity_002924/sample_0012.jpg	test_data/identity_026813/sample_0006.jpg
143526	1348250	0.263145	2870	26965	test_data/identity_002870/sample_0026.jpg	test_data/identity_026965/sample_0000.jpg
139774	1371922	0.253132	2795	27438	test_data/identity_002795/sample_0024.jpg	test_data/identity_027438/sample_0022.jpg
143650	1385451	0.255673	2873	27709	test_data/identity_002873/sample_0000.jpg	test_data/identity_027709/sample_0001.jpg
140198	1408007	0.266027	2803	28160	test_data/identity_002803/sample_0048.jpg	test_data/identity_028160/sample_0007.jpg
143694	1416564	0.254726	2873	28331	test_data/identity_002873/sample_0044.jpg	test_data/identity_028331/sample_0014.jpg
140893	1426863	0.265268	2817	28537	test_data/identity_002817/sample_0043.jpg	test_data/identity_028537/sample_0013.jpg
146560	1427787	0.265147	2931	28555	test_data/identity_002931/sample_0010.jpg	test_data/identity_028555/sample_0037.jpg
141748	1454775	0.254841	2834	29095	test_data/identity_002834/sample_0048.jpg	test_data/identity_029095/sample_0025.jpg
139949	1466195	0.255403	2798	29323	test_data/identity_002798/sample_0049.jpg	test_data/identity_029323/sample_0045.jpg
143573	1461977	0.252589	2871	29239	test_data/identity_002871/sample_0023.jpg	test_data/identity_029239/sample_0027.jpg
142835	1493709	0.261215	2856	29874	test_data/identity_002856/sample_0035.jpg	test_data/identity_029874/sample_0009.jpg
143991	1539711	0.251821	2879	30794	test_data/identity_002879/sample_0041.jpg	test_data/identity_030794/sample_0011.jpg
141039	1615363	0.263066	2820	32307	test_data/identity_002820/sample_0039.jpg	test_data/identity_032307/sample_0013.jpg
144049	1616726	0.253433	2880	32334	test_data/identity_002880/sample_0049.jpg	test_data/identity_032334/sample_0026.jpg
140025	1625270	0.258866	2800	32505	test_data/identity_002800/sample_0025.jpg	test_data/identity_032505/sample_0020.jpg
141114	1674150	0.250293	2822	33483	test_data/identity_002822/sample_0014.jpg	test_data/identity_033483/sample_0000.jpg
146977	1709851	0.259367	2939	34197	test_data/identity_002939/sample_0027.jpg	test_data/identity_034197/sample_0001.jpg
145270	1728806	0.261954	2905	34576	test_data/identity_002905/sample_0020.jpg	test_data/identity_034576/sample_0006.jpg
141125	1792186	0.251879	2822	35843	test_data/identity_002822/sample_0025.jpg	test_data/identity_035843/sample_0036.jpg
146233	1800448	0.259630	2924	36008	test_data/identity_002924/sample_0033.jpg	test_data/identity_036008/sample_0048.jpg
146182	1875670	0.281416	2923	37513	test_data/identity_002923/sample_0032.jpg	test_data/identity_037513/sample_0020.jpg
145650	1895709	0.251362	2913	37914	test_data/identity_002913/sample_0000.jpg	test_data/identity_037914/sample_0009.jpg
142441	1908810	0.259942	2848	38176	test_data/identity_002848/sample_0041.jpg	test_data/identity_038176/sample_0010.jpg
146863	1915261	0.256729	2937	38305	test_data/identity_002937/sample_0013.jpg	test_data/identity_038305/sample_0011.jpg
141578	1938252	0.250741	2831	38765	test_data/identity_002831/sample_0028.jpg	test_data/identity_038765/sample_0002.jpg
144259	1946579	0.251196	2885	38931	test_data/identity_002885/sample_0009.jpg	test_data/identity_038931/sample_0029.jpg
141565	1955245	0.257050	2831	39104	test_data/identity_002831/sample_0015.jpg	test_data/identity_039104/sample_0045.jpg
145793	1957581	0.250430	2915	39151	test_data/identity_002915/sample_0043.jpg	test_data/identity_039151/sample_0031.jpg
146518	1963468	0.252511	2930	39269	test_data/identity_002930/sample_0018.jpg	test_data/identity_039269/sample_0018.jpg
147777	273357	0.258708	2955	5467	test_data/identity_002955/sample_0027.jpg	test_data/identity_005467/sample_0007.jpg
148029	1047094	0.257369	2960	20941	test_data/identity_002960/sample_0029.jpg	test_data/identity_020941/sample_0044.jpg
147973	1049113	0.250906	2959	20982	test_data/identity_002959/sample_0023.jpg	test_data/identity_020982/sample_0013.jpg
148088	1057973	0.253285	2961	21159	test_data/identity_002961/sample_0038.jpg	test_data/identity_021159/sample_0023.jpg
147835	1341800	0.285641	2956	26836	test_data/identity_002956/sample_0035.jpg	test_data/identity_026836/sample_0000.jpg
148060	1539923	0.252744	2961	30798	test_data/identity_002961/sample_0010.jpg	test_data/identity_030798/sample_0023.jpg
147723	1788214	0.250221	2954	35764	test_data/identity_002954/sample_0023.jpg	test_data/identity_035764/sample_0014.jpg
148056	1883901	0.251567	2961	37678	test_data/identity_002961/sample_0006.jpg	test_data/identity_037678/sample_0001.jpg
149661	153088	0.265782	2993	3061	test_data/identity_002993/sample_0011.jpg	test_data/identity_003061/sample_0038.jpg
151611	167511	0.252612	3032	3350	test_data/identity_003032/sample_0011.jpg	test_data/identity_003350/sample_0011.jpg
151995	191561	0.288386	3039	3831	test_data/identity_003039/sample_0045.jpg	test_data/identity_003831/sample_0011.jpg
154393	322242	0.255103	3087	6444	test_data/identity_003087/sample_0043.jpg	test_data/identity_006444/sample_0042.jpg
150398	365948	0.271621	3007	7318	test_data/identity_003007/sample_0048.jpg	test_data/identity_007318/sample_0048.jpg
153063	398984	0.254215	3061	7979	test_data/identity_003061/sample_0013.jpg	test_data/identity_007979/sample_0034.jpg
148470	480547	0.259003	2969	9610	test_data/identity_002969/sample_0020.jpg	test_data/identity_009610/sample_0047.jpg
151052	476804	0.252652	3021	9536	test_data/identity_003021/sample_0002.jpg	test_data/identity_009536/sample_0004.jpg
149381	484369	0.253083	2987	9687	test_data/identity_002987/sample_0031.jpg	test_data/identity_009687/sample_0019.jpg
152766	515614	0.251353	3055	10312	test_data/identity_003055/sample_0016.jpg	test_data/identity_010312/sample_0014.jpg
149751	530951	0.250188	2995	10619	test_data/identity_002995/sample_0001.jpg	test_data/identity_010619/sample_0001.jpg
149450	641318	0.268014	2989	12826	test_data/identity_002989/sample_0000.jpg	test_data/identity_012826/sample_0018.jpg
153205	660267	0.260489	3064	13205	test_data/identity_003064/sample_0005.jpg	test_data/identity_013205/sample_0017.jpg
154079	671029	0.253138	3081	13420	test_data/identity_003081/sample_0029.jpg	test_data/identity_013420/sample_0029.jpg
153611	680347	0.268830	3072	13606	test_data/identity_003072/sample_0011.jpg	test_data/identity_013606/sample_0047.jpg
150868	715049	0.261908	3017	14300	test_data/identity_003017/sample_0018.jpg	test_data/identity_014300/sample_0049.jpg
154221	729423	0.271224	3084	14588	test_data/identity_003084/sample_0021.jpg	test_data/identity_014588/sample_0023.jpg
155069	735695	0.263765	3101	14713	test_data/identity_003101/sample_0019.jpg	test_data/identity_014713/sample_0045.jpg
149519	738954	0.279140	2990	14779	test_data/identity_002990/sample_0019.jpg	test_data/identity_014779/sample_0004.jpg
154968	745296	0.271861	3099	14905	test_data/identity_003099/sample_0018.jpg	test_data/identity_014905/sample_0046.jpg
151490	862666	0.258594	3029	17253	test_data/identity_003029/sample_0040.jpg	test_data/identity_017253/sample_0016.jpg
148782	911294	0.251570	2975	18225	test_data/identity_002975/sample_0032.jpg	test_data/identity_018225/sample_0044.jpg
149713	918394	0.257087	2994	18367	test_data/identity_002994/sample_0013.jpg	test_data/identity_018367/sample_0044.jpg
151248	921275	0.253716	3024	18425	test_data/identity_003024/sample_0048.jpg	test_data/identity_018425/sample_0025.jpg
151789	919122	0.263245	3035	18382	test_data/identity_003035/sample_0039.jpg	test_data/identity_018382/sample_0022.jpg
149069	931225	0.250434	2981	18624	test_data/identity_002981/sample_0019.jpg	test_data/identity_018624/sample_0025.jpg
149767	1063828	0.260435	2995	21276	test_data/identity_002995/sample_0017.jpg	test_data/identity_021276/sample_0028.jpg
155623	1078233	0.267373	3112	21564	test_data/identity_003112/sample_0023.jpg	test_data/identity_021564/sample_0033.jpg
150364	1168935	0.250893	3007	23378	test_data/identity_003007/sample_0014.jpg	test_data/identity_023378/sample_0035.jpg
149270	1203402	0.253065	2985	24068	test_data/identity_002985/sample_0020.jpg	test_data/identity_024068/sample_0002.jpg
156056	1229817	0.256681	3121	24596	test_data/identity_003121/sample_0006.jpg	test_data/identity_024596/sample_0017.jpg
150144	1245752	0.250441	3002	24915	test_data/identity_003002/sample_0044.jpg	test_data/identity_024915/sample_0002.jpg
150878	1258261	0.254158	3017	25165	test_data/identity_003017/sample_0028.jpg	test_data/identity_025165/sample_0011.jpg
154045	1256025	0.260730	3080	25120	test_data/identity_003080/sample_0045.jpg	test_data/identity_025120/sample_0025.jpg
148409	1263637	0.250048	2968	25272	test_data/identity_002968/sample_0009.jpg	test_data/identity_025272/sample_0037.jpg
153763	1271138	0.261331	3075	25422	test_data/identity_003075/sample_0013.jpg	test_data/identity_025422/sample_0038.jpg
148712	1288566	0.256676	2974	25771	test_data/identity_002974/sample_0012.jpg	test_data/identity_025771/sample_0016.jpg
156217	1336306	0.253978	3124	26726	test_data/identity_003124/sample_0017.jpg	test_data/identity_026726/sample_0006.jpg
150459	1384203	0.251290	3009	27684	test_data/identity_003009/sample_0009.jpg	test_data/identity_027684/sample_0003.jpg
149084	1387279	0.251810	2981	27745	test_data/identity_002981/sample_0034.jpg	test_data/identity_027745/sample_0029.jpg
151206	1391672	0.251044	3024	27833	test_data/identity_003024/sample_0006.jpg	test_data/identity_027833/sample_0022.jpg
151529	1390798	0.251851	3030	27815	test_data/identity_003030/sample_0029.jpg	test_data/identity_027815/sample_0048.jpg
153450	1394666	0.251856	3069	27893	test_data/identity_003069/sample_0000.jpg	test_data/identity_027893/sample_0016.jpg
149984	1403336	0.255795	2999	28066	test_data/identity_002999/sample_0034.jpg	test_data/identity_028066/sample_0036.jpg
152009	1433594	0.260191	3040	28671	test_data/identity_003040/sample_0009.jpg	test_data/identity_028671/sample_0044.jpg
156000	1444701	0.250607	3120	28894	test_data/identity_003120/sample_0000.jpg	test_data/identity_028894/sample_0001.jpg
149492	1500355	0.258549	2989	30007	test_data/identity_002989/sample_0042.jpg	test_data/identity_030007/sample_0005.jpg
152091	1557563	0.252930	3041	31151	test_data/identity_003041/sample_0041.jpg	test_data/identity_031151/sample_0013.jpg
150181	1595038	0.257548	3003	31900	test_data/identity_003003/sample_0031.jpg	test_data/identity_031900/sample_0038.jpg
156108	1611014	0.252704	3122	32220	test_data/identity_003122/sample_0008.jpg	test_data/identity_032220/sample_0014.jpg
152980	1618205	0.251207	3059	32364	test_data/identity_003059/sample_0030.jpg	test_data/identity_032364/sample_0005.jpg
155127	1634334	0.260294	3102	32686	test_data/identity_003102/sample_0027.jpg	test_data/identity_032686/sample_0034.jpg
149123	1644656	0.254970	2982	32893	test_data/identity_002982/sample_0023.jpg	test_data/identity_032893/sample_0006.jpg
149136	1644337	0.263367	2982	32886	test_data/identity_002982/sample_0036.jpg	test_data/identity_032886/sample_0037.jpg
150852	1646432	0.252454	3017	32928	test_data/identity_003017/sample_0002.jpg	test_data/identity_032928/sample_0032.jpg
153935	1658522	0.250490	3078	33170	test_data/identity_003078/sample_0035.jpg	test_data/identity_033170/sample_0022.jpg
154508	1672346	0.252323	3090	33446	test_data/identity_003090/sample_0008.jpg	test_data/identity_033446/sample_0046.jpg
151977	1685080	0.254629	3039	33701	test_data/identity_003039/sample_0027.jpg	test_data/identity_033701/sample_0030.jpg
149453	1714775	0.274371	2989	34295	test_data/identity_002989/sample_0003.jpg	test_data/identity_034295/sample_0025.jpg
153596	1723430	0.254640	3071	34468	test_data/identity_003071/sample_0046.jpg	test_data/identity_034468/sample_0030.jpg
149701	1818838	0.250015	2994	36376	test_data/identity_002994/sample_0001.jpg	test_data/identity_036376/sample_0038.jpg
150498	1824734	0.256942	3009	36494	test_data/identity_003009/sample_0048.jpg	test_data/identity_036494/sample_0034.jpg
153474	1828290	0.251159	3069	36565	test_data/identity_003069/sample_0024.jpg	test_data/identity_036565/sample_0040.jpg
156281	1874511	0.256845	3125	37490	test_data/identity_003125/sample_0031.jpg	test_data/identity_037490/sample_0011.jpg
155426	1899400	0.265067	3108	37988	test_data/identity_003108/sample_0026.jpg	test_data/identity_037988/sample_0000.jpg
153052	1937624	0.252098	3061	38752	test_data/identity_003061/sample_0002.jpg	test_data/identity_038752/sample_0024.jpg
155701	1937106	0.260436	3114	38742	test_data/identity_003114/sample_0001.jpg	test_data/identity_038742/sample_0006.jpg
155447	1942842	0.252378	3108	38856	test_data/identity_003108/sample_0047.jpg	test_data/identity_038856/sample_0042.jpg
151226	1954362	0.267820	3024	39087	test_data/identity_003024/sample_0026.jpg	test_data/identity_039087/sample_0012.jpg
151996	1965104	0.270349	3039	39302	test_data/identity_003039/sample_0046.jpg	test_data/identity_039302/sample_0004.jpg
148805	1984058	0.256280	2976	39681	test_data/identity_002976/sample_0005.jpg	test_data/identity_039681/sample_0008.jpg
150737	1985747	0.256206	3014	39714	test_data/identity_003014/sample_0037.jpg	test_data/identity_039714/sample_0047.jpg
161743	191558	0.256314	3234	3831	test_data/identity_003234/sample_0043.jpg	test_data/identity_003831/sample_0008.jpg
158615	212937	0.259717	3172	4258	test_data/identity_003172/sample_0015.jpg	test_data/identity_004258/sample_0037.jpg
157843	240907	0.252640	3156	4818	test_data/identity_003156/sample_0043.jpg	test_data/identity_004818/sample_0007.jpg
157869	301356	0.268323	3157	6027	test_data/identity_003157/sample_0019.jpg	test_data/identity_006027/sample_0006.jpg
